source,question_type,outcome,moon_phase,via_combusta,moon_void,moon_sign
real_ipo,business,False,189.9647069045725,False,False,5
real_ipo,business,True,88.30486334459607,False,False,8
real_ipo,business,True,359.31112360819964,False,False,3
real_ipo,business,True,56.038391741527676,True,False,6
real_ipo,business,False,223.9148137406609,True,False,6
real_ipo,business,False,310.7767685791463,False,False,5
real_ipo,business,False,270.22303998236737,False,False,9
real_ipo,business,False,268.30973770128776,False,False,3
real_ipo,business,False,51.328173163024246,False,False,9
real_ipo,business,False,280.1755634321171,False,False,3
real_ipo,business,False,326.20399121177854,False,False,4
real_ipo,business,False,231.97940238210313,False,False,0
real_ipo,business,False,3.723395827754363,False,False,0
real_ipo,business,False,226.4225733402091,False,False,2
real_ipo,business,True,142.7813679793004,False,False,11
real_ipo,business,True,99.49629757111592,False,False,11
real_ipo,business,True,333.36430475777854,False,False,2
real_ipo,business,False,195.65609624513456,False,False,1
real_ipo,business,True,307.6204216666047,False,False,0
real_ipo,business,True,290.6202798588239,False,False,8
real_ipo,business,False,195.4163101145276,False,False,5
real_ipo,business,False,0.788249576693886,False,False,9
real_ipo,business,False,331.18907908918936,False,False,0
real_ipo,business,True,220.86949727200425,False,False,3
real_ipo,business,True,148.88818344364614,False,False,3
real_ipo,business,False,344.7649926581097,False,False,4
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,False,223.9148137406609,True,False,6
real_ipo,business,False,150.9925612342409,False,False,6
real_ipo,business,False,207.51286953124313,False,False,1
real_ipo,business,True,253.97869256961218,False,False,11
real_ipo,business,False,247.22527292213272,True,False,6
real_ipo,business,True,169.1388200429016,False,False,8
real_ipo,business,False,219.18047035508414,False,False,3
real_ipo,business,False,357.9050447186677,True,False,7
real_ipo,business,False,104.86637823103456,False,False,9
real_ipo,business,False,44.58414090672089,False,False,5
real_ipo,business,True,145.07256190678447,True,True,6
real_ipo,business,True,322.0509339917391,False,False,1
real_ipo,business,False,309.3977182105609,True,True,6
real_ipo,business,True,31.358727299403313,False,False,5
real_ipo,business,False,63.876796320321546,False,False,10
real_ipo,business,True,151.0463812170849,False,False,11
real_ipo,business,False,320.7872903740896,False,False,4
real_ipo,business,False,170.81234435810563,False,False,9
real_ipo,business,True,325.9053876725152,False,False,5
real_ipo,business,True,275.50238903797674,True,False,7
real_ipo,business,True,226.86557867886995,False,False,3
real_ipo,business,True,285.3868318807513,False,False,0
real_ipo,business,False,98.45551456620285,False,False,4
real_ipo,business,False,116.95352135882612,False,False,11
real_ipo,business,False,330.0138630624837,False,False,2
real_ipo,business,True,295.1552808827877,False,False,6
real_ipo,business,False,7.495352076214687,False,True,4
real_ipo,business,False,234.81756331987074,False,False,9
real_ipo,business,False,205.45087117260346,False,False,8
real_ipo,business,False,19.926543335592143,False,False,4
real_ipo,business,False,46.605612801196344,False,False,0
real_ipo,business,True,79.50855724499792,False,False,0
real_ipo,business,False,199.90092284985425,False,False,0
real_ipo,business,False,9.909739496709122,False,False,1
real_ipo,business,False,235.72146455351634,False,False,9
real_ipo,business,False,187.42692754668892,False,False,1
real_ipo,business,True,338.66747233504276,True,True,6
real_ipo,business,False,217.83872017232534,False,False,1
real_ipo,business,False,228.46793868713974,False,False,11
real_ipo,business,True,16.230789558682147,False,False,0
real_ipo,business,False,214.85623192300605,False,False,11
real_ipo,business,True,250.20086889737118,True,False,7
real_ipo,business,False,229.412250454528,True,False,7
real_ipo,business,False,164.46546064634012,True,False,6
real_ipo,business,False,123.73208354312953,False,False,1
real_ipo,business,False,50.75126765592813,False,False,6
real_ipo,business,True,250.7252271655857,False,False,9
real_ipo,business,True,324.55659558611796,False,False,0
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,350.1192142736852,False,False,11
real_ipo,business,False,318.93396200692416,False,True,2
real_ipo,business,True,11.369586115205948,False,False,1
real_ipo,business,False,186.11551631963232,False,False,4
real_ipo,business,False,3.2403858169112425,False,False,6
real_ipo,business,True,28.416909112835867,False,False,8
real_ipo,business,True,343.28597255289094,True,False,7
real_ipo,business,True,300.500314047818,False,True,9
real_ipo,business,False,258.09020618700026,False,False,3
real_ipo,business,False,92.44902964230211,False,False,5
real_ipo,business,False,293.60248840781077,False,False,11
real_ipo,business,False,108.24838312879034,False,False,6
real_ipo,business,True,212.80009346802146,False,False,1
real_ipo,business,True,185.4433934652874,False,True,1
real_ipo,business,True,322.66247045977974,False,True,10
real_ipo,business,False,47.70619796471135,False,False,11
real_ipo,business,False,112.98348642740731,False,False,5
real_ipo,business,False,228.11737839094837,False,False,3
real_ipo,business,True,35.69177943001836,False,False,4
real_ipo,business,True,350.72214140057247,False,False,8
real_ipo,business,True,6.157751383102834,False,False,7
real_ipo,business,True,231.17298745352787,False,False,2
real_ipo,business,False,309.07564060238224,False,False,10
real_ipo,business,True,307.57739167358335,False,False,10
real_ipo,business,False,136.45576837921521,False,False,2
real_ipo,business,False,195.13173930328412,False,False,4
real_ipo,business,False,223.9148137406609,True,False,6
real_ipo,business,True,136.1378563102307,False,False,3
real_ipo,business,False,118.973821980065,True,False,6
real_ipo,business,True,50.70928972244303,False,False,1
real_ipo,business,True,145.07256190678447,True,True,6
real_ipo,business,True,29.97583465410591,False,False,5
real_ipo,business,False,149.83431167453807,False,False,11
real_ipo,business,False,271.85733440322673,False,False,4
real_ipo,business,False,0.602868292469168,False,False,8
real_ipo,business,False,169.02899801012538,False,False,8
real_ipo,business,False,30.705722300689633,False,False,1
real_ipo,business,False,226.0099189974211,False,False,2
real_ipo,business,True,345.4458843716346,False,False,10
real_ipo,business,True,308.27128868612135,False,False,10
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,138.34101062868467,False,False,8
real_ipo,business,False,78.4781039086422,False,False,0
real_ipo,business,True,347.0756473179923,True,False,7
real_ipo,business,False,11.524639449791053,False,False,2
real_ipo,business,True,142.7813679793004,False,False,11
real_ipo,business,True,163.2984462087146,False,False,8
real_ipo,business,True,129.91247616608803,False,False,5
real_ipo,business,False,51.29754053220398,False,False,11
real_ipo,business,False,220.06521607781843,False,False,2
real_ipo,business,False,133.0221782620863,False,False,11
real_ipo,business,False,139.34773235477635,False,True,4
real_ipo,business,False,239.22154972300694,False,False,2
real_ipo,business,False,197.53359190123388,False,False,3
real_ipo,business,False,9.68357531983878,False,False,4
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,False,98.36480935401454,False,False,4
real_ipo,business,True,231.3411314987633,False,False,1
real_ipo,business,False,270.5547108621284,False,False,1
real_ipo,business,True,72.60544533527778,False,True,7
real_ipo,business,False,316.12407703144794,False,False,5
real_ipo,business,False,288.50723070679646,False,False,7
real_ipo,business,False,47.43507867721405,False,False,0
real_ipo,business,False,102.14486105061849,False,False,1
real_ipo,business,False,207.63739143531205,False,False,3
real_ipo,business,False,173.33783245572516,False,True,7
real_ipo,business,False,348.36574115483074,False,False,6
real_ipo,business,False,346.72174972093785,False,False,6
real_ipo,business,False,192.29583029816172,False,False,10
real_ipo,business,True,77.00033160022434,False,False,11
real_ipo,business,False,14.871958897793036,False,False,11
real_ipo,business,False,3.012789867785443,False,True,11
real_ipo,business,True,334.8483517201947,False,False,5
real_ipo,business,True,354.8492959529479,False,False,8
real_ipo,business,True,176.1157840699912,True,False,6
real_ipo,business,True,281.327801581786,False,False,5
real_ipo,business,True,29.177355831970388,False,False,2
real_ipo,business,True,275.805885374444,False,True,4
real_ipo,business,False,339.9634523706941,False,True,3
real_ipo,business,False,123.08712157733873,False,False,8
real_ipo,business,False,206.21347743149173,False,True,11
real_ipo,business,False,222.9804792552301,False,False,9
real_ipo,business,False,205.03516253830946,False,False,4
real_ipo,business,False,92.44902964230211,False,False,5
real_ipo,business,False,181.8746257199176,False,False,1
real_ipo,business,True,65.6248347827614,False,True,4
real_ipo,business,False,72.2932696495838,False,True,1
real_ipo,business,True,358.82887051619207,False,False,10
real_ipo,business,True,75.02895457240956,False,False,5
real_ipo,business,True,281.17111606982735,False,False,1
real_ipo,business,True,145.51788429664495,False,False,6
real_ipo,business,False,47.77099974078419,False,False,10
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,False,121.65184328086514,False,False,9
real_ipo,business,False,149.50017784085446,False,False,8
real_ipo,business,True,222.9804792552301,False,False,9
real_ipo,business,True,206.72120527417187,True,False,6
real_ipo,business,False,255.90832205860676,False,False,11
real_ipo,business,True,136.23266887422335,False,False,8
real_ipo,business,False,79.4102703876264,True,False,6
real_ipo,business,False,67.19566967637826,False,True,2
real_ipo,business,False,133.33937259676657,False,False,10
real_ipo,business,True,188.21952375611522,False,False,3
real_ipo,business,False,21.50688150073863,False,False,1
real_ipo,business,False,159.96025241085152,False,False,9
real_ipo,business,False,132.75266680875313,False,False,8
real_ipo,business,True,220.94347847588546,False,False,5
real_ipo,business,False,48.131973433700324,False,True,5
real_ipo,business,True,44.31435263444766,False,False,3
real_ipo,business,True,315.48722053052046,False,False,9
real_ipo,business,False,247.39545692306746,False,False,2
real_ipo,business,False,206.63259758177622,False,False,1
real_ipo,business,False,295.18525407701884,False,False,8
real_ipo,business,False,14.32988583382513,False,True,4
real_ipo,business,True,49.71855637420782,False,False,9
real_ipo,business,True,149.84240180787108,False,False,4
real_ipo,business,False,269.8808594802646,False,False,5
real_ipo,business,False,210.87137529891748,False,False,3
real_ipo,business,True,5.298237369929559,False,False,1
real_ipo,business,True,51.29082627963996,False,False,7
real_ipo,business,True,56.807500514308465,False,False,3
real_ipo,business,False,73.12347151566559,False,False,9
real_ipo,business,True,334.0704917251962,False,False,1
real_ipo,business,True,222.4862171498377,False,False,6
real_ipo,business,True,36.23113160874338,False,False,5
real_ipo,business,False,25.531575955735775,False,False,7
real_ipo,business,True,353.2243021216984,False,False,9
real_ipo,business,False,9.43574768030814,False,False,6
real_ipo,business,True,175.519084589567,False,False,3
real_ipo,business,True,191.83246437569414,False,False,8
real_ipo,business,False,19.96577093242172,False,False,11
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,False,155.20722211534297,False,False,1
real_ipo,business,True,177.46002147154047,False,False,11
real_ipo,business,True,206.63259758177622,False,False,1
real_ipo,business,False,89.18703303057225,False,False,7
real_ipo,business,False,128.2959870887075,False,False,5
real_ipo,business,False,222.9804792552301,False,False,9
real_ipo,business,True,77.45730896484369,False,False,9
real_ipo,business,True,291.8380379430589,False,False,0
real_ipo,business,True,108.27089319968076,False,False,1
real_ipo,business,True,350.69530774184796,False,False,4
real_ipo,business,False,166.64615613185265,False,False,0
real_ipo,business,True,150.355848936653,False,False,2
real_ipo,business,False,142.81078175527608,False,False,0
real_ipo,business,False,181.48842312947767,False,False,4
real_ipo,business,False,48.647378686478106,False,False,2
real_ipo,business,False,348.5669668434594,False,False,1
real_ipo,business,True,44.260809788978804,False,True,9
real_ipo,business,True,316.12407703144794,False,False,5
real_ipo,business,True,24.144713268180055,False,False,11
real_ipo,business,False,12.338797022841334,False,True,4
real_ipo,business,True,222.9804792552301,False,False,9
real_ipo,business,False,336.9378874188113,False,False,2
real_ipo,business,False,98.36480935401454,False,False,4
real_ipo,business,False,101.12979090918492,False,False,0
real_ipo,business,True,316.12407703144794,False,False,5
real_ipo,business,True,215.7373037291693,False,False,10
real_ipo,business,False,139.71856226360495,False,False,5
real_ipo,business,False,72.3360576605769,False,False,2
real_ipo,business,True,209.3300340979739,False,False,9
real_ipo,business,True,109.17424046828987,True,False,6
real_ipo,business,True,233.4279372412804,False,False,9
real_ipo,business,False,302.2589355097369,True,False,7
real_ipo,business,True,192.29583029816172,False,False,10
real_ipo,business,False,273.47989787827487,False,False,7
real_ipo,business,True,287.73439394709726,False,False,10
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,330.10659734185674,False,False,6
real_ipo,business,False,3.012789867785443,False,True,11
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,True,1.7955825645943477,False,False,1
real_ipo,business,True,3.012789867785443,False,True,11
real_ipo,business,False,309.3977182105609,True,True,6
real_ipo,business,True,74.3734114070665,False,False,11
real_ipo,business,False,225.74774369483995,False,False,4
real_ipo,business,True,48.86835087713888,False,False,0
real_ipo,business,True,126.11064574993188,False,False,2
historical,lost_item,True,338.7534544517634,False,False,11
historical,relationship,False,201.26266340394244,False,False,8
historical,journey,True,240.29207431625252,False,False,0
historical,health,True,313.38639821667897,False,False,5
historical,business,False,293.7675010230283,False,False,9
historical,lost_item,True,160.38255371530678,False,True,7
historical,relationship,True,61.39199362873515,False,False,7
historical,journey,False,221.6760931407239,False,False,8
historical,health,True,152.7691697373184,False,False,1
historical,business,True,77.91044186706696,False,False,6
