name,field,achievement,sun_sign,sun_neptune_aspect,sun_uranus_aspect,venus_neptune_aspect,trop_sun_in_creative_sign,trop_venus_in_creative_sign,trop_creativity_score,sid_sun_in_creative_sign,sid_venus_in_creative_sign,sid_creativity_score,Sun-Moon,Sun-Mercury,Sun-Venus,Sun-Mars,Sun-Jupiter,Sun-Saturn,Sun-Uranus,Sun-Neptune,Sun-Pluto,Sun-Rahu,Sun-Ketu,Moon-Mercury,Moon-Venus,Moon-Mars,Moon-Jupiter,Moon-Saturn,Moon-Uranus,Moon-Neptune,Moon-Pluto,Moon-Rahu,Moon-Ketu,Mercury-Venus,Mercury-Mars,Mercury-Jupiter,Mercury-Saturn,Mercury-Uranus,Mercury-Neptune,Mercury-Pluto,Mercury-Rahu,Mercury-Ketu,Venus-Mars,Venus-Jupiter,Venus-Saturn,Venus-Uranus,Venus-Neptune,Venus-Pluto,Venus-Rahu,Venus-Ketu,Mars-Jupiter,Mars-Saturn,Mars-Uranus,Mars-Neptune,Mars-Pluto,Mars-Rahu,Mars-Ketu,Jupiter-Saturn,Jupiter-Uranus,Jupiter-Neptune,Jupiter-Pluto,Jupiter-Rahu,Jupiter-Ketu,Saturn-Uranus,Saturn-Neptune,Saturn-Pluto,Saturn-Rahu,Saturn-Ketu,Uranus-Neptune,Uranus-Pluto,Uranus-Rahu,Uranus-Ketu,Neptune-Pluto,Neptune-Rahu,Neptune-Ketu,Pluto-Rahu,Pluto-Ketu
Arthur C Clarke,writer,Science fiction,Sagittarius,False,False,True,False,True,2,False,False,1,0.8895260433863971,0.938271575115707,0.6922120277033205,-0.04519653162671586,-0.9408107522473074,-0.6404361373559619,0.5486614094174124,-0.7341672663629306,-0.982581174315682,0.9914193587543085,-0.9914193587543085,0.9926531028324529,0.9454714945905099,-0.4966210775379274,-0.6820227455688678,-0.920577117003684,0.8700244290461873,-0.9632711339443557,-0.9589361639598754,0.9416171666912041,-0.9416171666912042,0.89911651685475,-0.3879526328431745,-0.7654994670617778,-0.8665577782170967,0.8039808160103877,-0.9237031807428194,-0.9862078334319833,0.9754364997991696,-0.9754364997991697,-0.7522422874131474,-0.4066350195973912,-0.997586985463199,0.9831585964559397,-0.9982071428632199,-0.8142697487406675,0.7806120948087364,-0.7806120948087363,-0.29606460319131267,0.7961721007816595,-0.8599879015654985,0.711456633977103,0.2300532534356991,-0.17539489362667438,0.1753948936266743,0.3422252966119367,-0.23282398680536306,0.4605880281267598,0.8614378181857796,-0.8884328398060368,0.8884328398060369,-0.9934744399854943,0.9916429293697945,0.7720030456950963,-0.7353350525361407,0.7353350525361406,-0.970457353225211,-0.6944698043209453,0.6532410969610459,-0.6532410969610457,0.8475543219841686,-0.8166222576801191,0.8166222576801191,-0.9984421592863859,0.9984421592863859
Ray Bradbury,writer,Science fiction,Leo,False,True,False,True,False,3,True,True,4,-0.1433809619261169,0.9598411391326847,0.9720198500085478,0.1254347310443568,0.9999974248187109,0.9696950437233242,-0.996007337874475,0.9571377288782569,0.63887042941853,0.3313395587356842,-0.3313395587356843,-0.4152683358520076,0.09310250972312316,0.9638660986893958,-0.14113460195220148,0.10275827342502687,0.05445948041807016,-0.42387587500719426,-0.852967323706624,0.8862550257929064,-0.8862550257929065,0.8670851904352856,-0.15793090438765553,0.9592019895048711,0.8622110877763272,-0.9309642538374927,0.9999550401999184,0.8290407175799362,0.05333674058254169,-0.05333674058254157,0.35496851409686003,0.9725504353427742,0.9999529317010362,-0.9891086412974232,0.8623224113096823,0.44028377793092266,0.5436982951212084,-0.5436982951212082,0.12768592327403447,0.3640222639412305,-0.21350023600722426,-0.16728728819686375,-0.6831016712035478,0.9776210925117734,-0.9776210925117734,0.9702470126198232,-0.9962073690228832,0.9564779591196677,0.6371228717784457,0.33347994798176495,-0.33347994798176506,-0.9876340323205806,0.8573689767106867,0.43155177156292884,0.5518156472094067,-0.5518156472094066,-0.9274602434807677,-0.567641866097843,-0.414245231488866,0.4142452314888657,0.8343059398609056,0.04386535210226565,-0.04386535210226553,-0.5141739530139596,0.5141739530139597
Douglas Adams,writer,Hitchhikers Guide,Pisces,False,False,False,True,True,2,True,True,2,-0.9986654149341969,0.9623704325346976,0.8899225243961857,-0.5522310496083259,0.8858667240082994,-0.9250092957516359,-0.3264755101934516,-0.8638288923999501,-0.8551722414930495,0.937965858332482,-0.937965858332482,-0.9470515239205243,-0.9122915448706712,0.5084365959432547,-0.8607234661161296,0.9041518867366298,0.37485662171062445,0.836657154119595,0.880801732321023,-0.9546214257519098,0.9546214257519098,0.7324908871873151,-0.7579988587053008,0.9786033927608192,-0.9934480728336176,-0.05733928212976676,-0.9682224913794562,-0.6821371996098502,0.8084505092741863,-0.808450509274186,-0.11118656382699535,0.5767443668756512,-0.6498894805834486,-0.7216572893258049,-0.5389584018654969,-0.9974597844439367,0.9928634793987806,-0.9928634793987805,-0.8759856062429142,0.8275751841720302,-0.6077196434224025,0.897034475549768,0.04011393173372495,-0.2289101284878239,0.22891012848782383,-0.9957063212437064,0.14930474399900917,-0.998963334812961,-0.5170882442334257,0.6700519919087786,-0.6700519919087787,-0.057132785173202034,0.9904602019549283,0.594100358600361,-0.7358898917444411,0.7358898917444412,-0.19416175418998788,0.7691344176719888,-0.6339517996871709,0.6339517996871706,0.47758842588985984,-0.6355657204370357,0.635565720437036,-0.9818465298337017,0.9818465298337017
Cormac McCarthy,writer,Novelist,Cancer,False,False,False,False,True,1,False,False,0,0.9134108370614391,0.963813189573614,0.9138203597732971,0.3376676582550382,0.6068687053154217,-0.9565965368222795,0.000962616287202495,0.7535400904688123,0.9973467294744364,-0.8516146285475433,0.8516146285475431,0.7718495707798291,0.6693873467555128,-0.0747023074777778,0.2308051033639614,-0.7551481568804136,0.4079179468485356,0.4207035345482649,0.9406187936947367,-0.564517111812006,0.5645171118120063,0.9890146432876759,0.5763697298077013,0.796785271576451,-0.99966552041865,-0.26565066725580166,0.9015211534719512,0.9418496326338511,-0.9605294788090706,0.9605294788090706,0.6908330052905799,0.8773529259154165,-0.9925067083214552,-0.4052387938568132,0.9555834652232296,0.8818312551308164,-0.9910973491771535,0.9910973491771535,0.9530396487225468,-0.5973111559934947,-0.9409399191548069,0.8732358328088993,0.26824980376003255,-0.7809443074338178,0.7809443074338177,-0.8121462508342627,-0.7942175477564961,0.9798043529506926,0.5473987751907639,-0.9334284206915624,0.9334284206915624,0.29049465328152013,-0.9124110419994156,-0.9328440481197939,0.9674024691702806,-0.9674024691702805,-0.656676281682489,0.073757701562891,0.5233483913241204,-0.5233483913241205,0.7036834120615544,-0.9863151038749457,0.9863151038749457,-0.8111968238348266,0.8111968238348267
Don DeLillo,writer,Novelist,Scorpio,False,False,False,False,False,0,False,False,0,0.3255533682016692,0.9997932120343458,0.8036020711402598,0.5807241181835375,0.8711532704305457,-0.3053577626929493,-0.932117199748551,0.3533828412281859,-0.4899541628034769,0.8949332396976319,-0.8949332396976319,0.344713758385465,0.8243598081038419,-0.5806945243184041,0.7478695732684676,0.800953033337535,0.03897390302318831,-0.7694723619929781,-0.9837647793697843,0.7132412504658837,-0.7132412504658838,0.8155389225582151,0.5640488800686118,0.8809580916418256,-0.2859303743625451,-0.9245598047062555,0.3342863229386097,-0.5075802947021819,0.9038218863507749,-0.9038218863507749,-0.01785457036912247,0.9922942044540148,0.3213542871861403,-0.5335075682216844,-0.2727868855588,-0.9125639047948101,0.9847337405449114,-0.9847337405449114,0.10616730504666494,-0.9525457315081373,-0.8361349183401744,0.9667916178318333,0.4251623764023306,0.15645765623187055,-0.1564576562318704,0.20154594347442825,-0.6341939238901978,-0.1514799274594691,-0.8548632824575051,0.9987132384163161,-0.9987132384163161,0.6294885521218259,-0.9987063653972122,-0.6805001905290547,0.1516137100520118,-0.1516137100520117,-0.6681842014254593,0.14098519123685074,-0.6725882917285426,0.6725882917285425,0.6423605545171028,-0.10115664459012719,0.10115664459012731,-0.8274503667406203,0.8274503667406204
Thomas Pynchon,writer,Novelist,Taurus,True,True,False,False,False,4,False,True,5,0.8743325686132571,0.9969283237883517,0.8828200158840148,-0.9679546844011573,-0.34574726380516535,0.6935577348080904,0.9916302265841338,-0.48192090807791155,0.35503126083443676,-0.8839275767337789,0.8839275767337791,0.8336363960984714,0.9998420542509953,-0.7244365301601341,0.1530979170693871,0.956030389530417,0.929675398018697,-0.8466100446106445,-0.14329495419652494,-0.5458960753982083,0.5458960753982083,0.8433207954802571,-0.9846493766920652,-0.41817443381245756,0.635006023708085,0.9784724202707785,-0.4118160544044298,0.4271578909685821,-0.9178364212042603,0.9178364212042606,-0.736573523418807,0.1355106221758502,0.9506672503375457,0.9360756388818307,-0.8370174862109903,-0.12568309958150148,-0.5607007070459509,0.5607007070459514,0.5703051529996356,-0.490421797998291,-0.9274302848625315,0.24643824251148091,-0.5784194222990483,0.973033836770553,-0.9730338367705531,0.4361765518754361,-0.22170558187401965,-0.6555536890070475,-0.9999508719742339,0.7443999158896711,-0.7443999158896709,0.780764076411922,-0.9654659761854971,-0.42723543253153384,-0.2761781167483952,0.2761781167483957,-0.5910157668206607,0.2313603063498118,-0.8161542074790625,0.816154207479063,0.6480362258219337,0.016244303269228846,-0.01624430326922939,-0.7509821234467042,0.7509821234467038
David Foster Wallace,writer,Novelist,Pisces,False,True,False,True,True,4,True,True,4,-0.9333760799913846,0.9104563382420267,0.9944136184959887,0.9555359408677875,0.9853292278454054,0.8934554792127832,-0.9974995744242234,-0.324042143326263,-0.9933036449896377,-0.9688021527254606,0.9688021527254607,-0.7013553312604504,-0.9660450428907889,-0.7860439228798394,-0.8584313327178984,-0.672729477933718,0.9056779020176494,0.6419877375775959,0.9685906291812626,0.8153086683829156,-0.8153086683829159,0.8617126785889776,0.9919354450324144,0.9676868930474269,0.999223706079158,-0.937410313511691,0.09626192876690856,-0.8565745599272525,-0.9845580718654846,0.9845580718654845,0.9190728804919336,0.9618105744485793,0.8410547256195854,-0.9844674292542125,-0.42209009547981785,-0.9999495896567512,-0.9372301432634682,0.9372301432634683,0.991842076575729,0.9861722959634505,-0.9739862170991995,-0.03066990955490132,-0.9150695854566581,-0.9988056580938504,0.9988056580938504,0.9570019812074169,-0.9949267562404746,-0.1578324625889798,-0.9590137556293336,-0.996885740168549,0.996885740168549,-0.9229641280157151,0.1353994946644902,-0.8355807436274696,-0.9768973016600612,0.9768973016600612,0.25637272275286443,0.9826549614533724,0.9838948771651885,-0.9838948771651886,0.4311713657472314,0.0794698618161018,-0.07946986181610236,0.9336815471385626,-0.9336815471385629
Jonathan Franzen,writer,Novelist,Leo,False,True,False,True,False,3,True,True,4,-0.9733166556944756,0.9612375406294186,0.9307948937697674,0.9154602537617642,0.00940846694327831,-0.6003748226354547,0.9931960753617726,0.3318605046910937,0.9855506200755417,0.7573787472994973,-0.757378747299497,-0.9988572623741597,-0.8220787062755978,-0.7986936283851601,0.22029851891770344,0.7678631504677471,-0.9934165483398941,-0.10654345796061251,-0.9203856019879297,-0.5873335372590726,0.5873335372590724,0.7939272093867725,0.7690220812657406,-0.26666560623390184,-0.7976025352772391,0.9868062596630444,0.058900757318370925,0.9006462146064105,0.5479813561750349,-0.5479813561750343,0.9992028540888647,0.3742830534715822,-0.26649512578497225,0.8818929872461834,0.6537201258054951,0.9792613900512172,0.9436542824604085,-0.9436542824604084,0.41100367091061357,-0.22780574317392357,0.8623694252682785,0.6834084067649171,0.9703928205613266,0.9561131014983562,-0.9561131014983559,0.7940347430683925,-0.10710448669840517,0.9464090179500062,0.17864617733562507,0.6600727007112552,-0.6600727007112557,-0.689420439158038,0.5551567705593211,-0.4562424948367071,0.0674858798390979,-0.06748587983909847,0.2197480888160764,0.9591198792105737,0.6761838911667404,-0.6761838911667399,0.4868473911343905,0.8673147840302088,-0.8673147840302089,0.857036893348879,-0.8570368933488787
Zadie Smith,writer,Novelist,Scorpio,False,True,False,False,False,2,True,True,4,-0.4970933077900654,0.949595993914359,0.6955103121728469,-0.4965172755561118,-0.9729061573932412,0.019938665097092495,0.999747551800319,0.7809235637283188,0.9306919028639278,0.9372006020522983,-0.9372006020522983,-0.20003525995015045,0.27772082069380916,0.9999997797265174,0.28301325533910826,0.8576132211541224,-0.5164636536984402,-0.930178560529653,-0.1452336310944654,-0.7685209218181306,0.7685209218181305,0.8856916450857308,-0.19938489379377752,-0.9963436458529449,0.33234775097957026,0.9423129315426488,0.5457561952091607,0.998452227280724,0.7806242514550942,-0.7806242514550941,0.27835838639887667,-0.8427874531939326,0.7322408235265905,0.6791907657047764,0.0943361154829508,0.9101418996069432,0.4012208635593883,-0.4012208635593884,0.28237659214330046,0.8579543890475214,-0.5158951758226483,-0.9299346928386739,-0.14457689936590984,-0.7680960771807972,0.7680960771807971,-0.25055285386134923,-0.9674658278122531,-0.6153514458558503,-0.9900499062607526,-0.831167672984217,0.8311676729842169,-0.0025303834483606925,-0.6089318525357369,0.38428805539418803,-0.33003494661796756,0.3300349466179677,0.7947608322705563,0.9222378904171058,0.9448008074506676,-0.9448008074506675,0.4983083160053064,0.9497460534624156,-0.9497460534624155,0.7446559295813212,-0.7446559295813213
Chimamanda Ngozi Adichie,writer,Novelist,Virgo,False,False,False,False,True,1,True,False,1,0.8905020239452053,0.9635277090461305,0.8556641798573018,0.27890878864285185,0.19478853227178397,0.883036310668635,0.6858032440546656,0.15714441381081398,0.9354152682398625,0.9220840770206821,-0.9220840770206821,0.7362670144080563,0.5265045932069704,-0.18855576831944598,-0.2728046889285408,0.5728217205814036,0.9418371800437763,0.5892638696612574,0.9938475474103171,0.9971899890457687,-0.9971899890457687,0.9629520075957162,0.5257255779559707,0.45016675929025207,0.9764199115526813,0.4660283817989018,-0.11287071941562112,0.8066852608881104,0.7848918181194482,-0.7848918181194482,0.7356468273413531,0.6742918493720219,0.9984624716658335,0.2101646046995179,-0.37663861310551766,0.6174275980105459,0.5887150201824644,-0.5887150201824645,0.996251198727367,0.696968121590542,-0.5076301065457219,-0.9045573020269831,-0.07862566177797262,-0.11445557534532769,0.11445557534532781,0.6323206096228222,-0.5802598185836828,-0.9380489517750289,-0.16457060932046896,-0.19996551712344654,0.19996551712344668,0.2640353302551387,-0.32470963447733314,0.6600825340797299,0.6326176919991399,-0.6326176919991399,0.8265148521444641,0.898820610810303,0.9140142536203822,-0.9140142536203822,0.49615359002651005,0.5270818670153812,-0.5270818670153813,0.9993520679037626,-0.9993520679037626
Alfred Hitchcock,filmmaker,Master of suspense,Leo,True,False,False,True,True,4,False,False,2,0.20590479097781217,0.9834703818649331,0.9871319514403508,0.7163388144335778,0.29352881354468346,-0.44848109340050835,-0.233670173582769,0.5868805102222895,0.43872670321204416,-0.6080737278832095,0.6080737278832097,0.3796903904185606,0.046773879549455465,0.8302987802787584,0.9959051423484532,0.782295757470818,0.9033673558177644,-0.6714823858548974,-0.7890289982287092,0.6516640157080125,-0.6516640157080124,0.9418606772879846,0.8308394230975895,0.461769912523974,-0.279229728563115,-0.05375135561776616,0.4305727620318554,0.2687623326683856,-0.45427528716591886,0.45427528716591875,0.5955448342143462,0.13688775511387838,-0.5856343968571736,-0.3861442123268875,0.7088016353706269,0.5767775974234294,-0.7271967139837041,0.7271967139837042,0.8772828466432473,0.30238150721809853,0.5110489551468106,-0.14454654673755743,-0.3127378615025087,0.11834541749200979,-0.11834541749200989,0.7227788462405174,0.8608966960104141,-0.6017412790891851,-0.7302575827691835,0.5804231400263281,-0.580423140026328,0.9738451563100258,-0.9868848175682179,-0.9999407700619062,0.9822739156206608,-0.9822739156206607,-0.9243949595635089,-0.9762604054515465,0.913991400024528,-0.913991400024528,0.9850694414754279,-0.9996507143859997,0.9996507143859997,-0.9801755604844369,0.9801755604844369
Stanley Kubrick,filmmaker,Visionary director,Leo,False,True,False,True,True,4,False,False,2,-0.35169650838244926,0.9455962607234265,0.992810127614469,0.3056741547220155,0.09180854536822183,-0.6379970054278917,-0.4368235124808117,0.9083215914089493,0.9607826771064922,0.5719236518503221,-0.5719236518503219,-0.6371205534537121,-0.2371151547295221,-0.9988126175472544,-0.9644493104311724,0.9452255210918035,-0.6884495211816976,0.0720972458720788,-0.597490637638147,-0.9690443462613719,0.969044346261372,0.8998541063316708,0.5988146590724537,0.4107822439984382,-0.8538139090330273,-0.12039777763577311,0.7228236983060443,0.9987307653143347,0.8076895110231235,-0.8076895110231235,0.18950585251720353,-0.028045850352686714,-0.5412363657990799,-0.5413584621997399,0.9518580246617109,0.9206817150525377,0.46962099855513123,-0.4696209985551311,0.9761785042013478,-0.9282010409747911,0.7229658081043626,-0.12060194961389935,0.5577161265882913,0.9558661167756848,-0.9558661167756849,-0.8253602983339497,0.8556440204430477,-0.3331143189765713,0.36433936973961223,0.8693499130099639,-0.8693499130099642,-0.4139942161060174,-0.2574203808234722,-0.8265101269113369,-0.9965537194990199,0.9965537194990199,-0.7730320992674945,-0.1702458152605122,0.48807506071892726,-0.48807506071892776,0.7567116615383118,0.17637880030214728,-0.17637880030214692,0.7769674359079752,-0.7769674359079751
Orson Welles,filmmaker,Citizen Kane,Taurus,False,False,False,False,False,0,False,True,1,0.014559002657506067,0.995581073225277,0.8325108251534626,0.8686354481881777,0.5884939345581328,0.7105335454784204,0.015696181372429625,0.28940577584277066,0.695121601653975,0.14091855243789653,-0.14091855243789708,-0.07940132530380896,0.5660705870020015,0.5080457256786618,0.8169838253960835,-0.6932440895486055,0.9999993532642835,-0.9528915951666382,-0.7086957036333159,0.9919678958060797,-0.9919678958060797,0.77680730256863,0.8182711445776375,0.5099703126080768,0.7734719201372351,-0.07826755607030553,0.37801429516333873,0.7595581597143423,0.04732696734131027,-0.04732696734131061,0.9976330443212613,0.9378445721543279,0.20169120721834702,0.56700776901137,-0.2893673658614998,0.180423682993077,0.6657966513266128,-0.6657966513266129,0.9117602586677457,0.26856338158609716,0.5090249952989141,-0.2228615440015953,0.24763086230681705,0.6129146038647025,-0.6129146038647026,-0.15076826817698413,0.8176391381061802,-0.6035894793288817,-0.17215065018065193,0.8833634632444407,-0.8833634632444407,-0.6924239795747962,0.8791836293141857,0.9997652771242118,-0.5965142495204403,0.59651424952044,-0.9525460205824575,-0.7078928577855411,0.9921111123201659,-0.9921111123201659,0.8893004738815431,-0.9068720844506988,0.9068720844506988,-0.6137629582422386,0.6137629582422386
Steven Spielberg,filmmaker,Hollywood legend,Sagittarius,False,True,False,False,False,2,False,True,3,0.6168811914354184,0.94707247766806,0.7978964608962934,0.9965680555818587,0.7843285915817003,-0.7439625806127718,-0.9930820050616262,0.24856649719174484,-0.6835879341078165,-0.9681549340027663,0.9681549340027663,0.836891861899634,0.9666405377672265,0.5496135564477439,0.9720844574519324,0.06699123480477438,-0.7050320210645853,0.9156903896485444,0.15275478614771137,-0.7942775268205983,0.7942775268205979,0.949174764989894,0.9172489673607634,0.9419592519107601,-0.4900742124857066,-0.9782157042684607,0.5463550437844671,-0.41310517510440026,-0.9972807807994871,0.9972807807994871,0.7452603151587484,0.9997539363624408,-0.1908049821483295,-0.8631584823149027,0.7822060457720283,-0.10547186132020447,-0.923398089458394,0.923398089458394,0.7302861764070202,-0.7967230135758979,-0.9799538336808046,0.16753393926570817,-0.7416585429829057,-0.9441087898725534,0.9441087898725534,-0.16898299397351385,-0.8517453729898535,0.7958337586172604,-0.08338705943873108,-0.9146562327971339,0.9146562327971338,0.6603513884440994,0.46232487115120074,0.996277281878149,0.5529806429579068,-0.5529806429579068,-0.3605844525423171,0.5931556591796268,0.9908542708142423,-0.9908542708142423,0.5370440718290634,-0.48314534786600377,0.4831453478660035,0.4790952226890461,-0.47909522268904636
Martin Scorsese,filmmaker,New Hollywood,Scorpio,False,True,False,False,False,2,False,False,2,-0.46263563192520835,0.990729957209008,0.9999907231731276,0.9703688649859911,-0.4895880340430465,-0.9628000248842713,-0.989303034879985,0.6008326306058676,-0.2969008859960483,0.10408404278277478,-0.10408404278277532,-0.5787811023627338,-0.45881263413193313,-0.6631424799201137,-0.5465285431781937,0.20586694655776605,0.3283616016135432,-0.9866511706696868,-0.7092156088816074,-0.9298862199529264,0.9298862199529265,0.990135625065751,0.9941977650844929,-0.36659803426038046,-0.91716719306191,-0.9603156143448226,0.7038548097972019,-0.16442807213805535,0.23822739164632073,-0.23822739164632104,0.9693190765949141,-0.49333933347088155,-0.9639550129881252,-0.9899221969559873,0.5973838413502705,-0.3010112896293238,0.09979908750339571,-0.09979908750339603,-0.2643921978136884,-0.8689795744790775,-0.9247413342658924,0.7761809142123341,-0.057370445980652524,0.34131587444506295,-0.3413158744450635,0.7069903321096224,0.6115471679419748,0.40285752971482847,0.977995112914754,0.8162595585727679,-0.8162595585727674,0.9919185808331826,-0.36247864724455503,0.5438866667341753,0.16853514688676136,-0.16853514688676038,-0.4777967673698809,0.4330221618309577,0.042111985709183106,-0.04211198570918301,0.5849419392687606,0.8575701385841339,-0.8575701385841341,0.9188190775494772,-0.918819077549477
Francis Ford Coppola,filmmaker,The Godfather,Aries,False,False,False,False,True,1,True,True,2,-0.7995993488020141,0.9932945440117706,0.783421416254683,-0.12601698142789783,0.9150235687740377,0.9974820513670327,0.8688384404839737,-0.9060198488409404,-0.22294014756521907,-0.9263265105871729,0.9263265105871729,-0.7248092356863384,-0.25319696977017087,0.6965095216741557,-0.48939667287241817,-0.8401754803018866,-0.9920443757224674,0.4702858260583101,-0.4071568789111583,0.9669241654748086,-0.9669241654748086,0.8500195201624804,-0.01048242595267425,0.9555255195330052,0.9825944059972501,0.8057738747075474,-0.9488753005016227,-0.3341467420212753,-0.8765618289941954,0.8765618289941953,0.5178119817041237,0.967558709325819,0.7373730606774296,0.3729691833175235,-0.9728321592848166,-0.7805053442822759,-0.49157497074661805,0.49157497074661793,0.2848760006404824,-0.19605368503020962,-0.6006372487237627,-0.3056873170877321,-0.9389666107159497,0.4904513198810054,-0.49045131988100565,0.8841106849930043,0.5952858507920291,-0.9997627565444637,-0.5972431453938621,-0.6956409349704455,0.6956409349704454,0.901762626482933,-0.873722963264447,-0.1532443137898201,-0.9507109299774373,0.9507109299774372,-0.5776429402926364,0.2889362399089474,-0.9913413506747498,0.9913413506747498,0.6145714710752787,0.6798283459236507,-0.6798283459236507,-0.16072499374871543,0.16072499374871535
Quentin Tarantino,filmmaker,Pulp Fiction,Aries,False,False,False,False,True,1,True,True,2,0.8800440368303094,0.9981556372134156,0.7758628201311096,-0.498645640288883,0.9904235706379697,0.6885666648306344,-0.8272788958019698,-0.775429986753856,-0.8998358878531881,-0.3559742154465475,0.35597421544654784,0.849591704885911,0.3831832505691377,-0.02719084466216077,0.8060517461245745,0.26159004642815625,-0.46125154752153297,-0.982275334330933,-0.5847337064485687,0.13051166340381165,-0.13051166340381223,0.8127319108370029,-0.5503470307279386,0.9969781896270277,0.7313196829970273,-0.8598576928903596,-0.73566745860887,-0.9246583351913,-0.41204798224486106,0.4120479822448607,-0.933749900812542,0.8555364471036311,0.9917461419190553,-0.9962900838363484,-0.20325482781173157,-0.9733665385319145,-0.8657620809019458,0.8657620809019455,-0.6135434657520243,-0.971935065024219,0.899483172991967,-0.1606655703690996,0.8268247646424249,0.9875314747483094,-0.9875314747483093,0.7820915876234674,-0.89691863944901,-0.6808270768876562,-0.9514453184992623,-0.48158372758196805,0.48158372758196716,-0.9770326846834606,-0.07603664401103348,-0.9359382055045736,-0.9227831285782844,0.9227831285782842,0.2867628928690616,0.9894847249525669,0.8194816897446157,-0.8194816897446153,0.42231036643261477,-0.31403891060839234,0.3140389106083929,0.7279721411790202,-0.72797214117902
Christopher Nolan,filmmaker,Inception,Leo,False,False,False,True,False,1,False,True,1,0.8626430521059046,0.9272899086473638,0.7271372511569472,0.9998630306145541,0.15404224539643058,0.2518301267179722,0.5188921627982914,-0.36239779045815096,0.6618340746010416,-0.8980454618168703,0.8980454618168701,0.6105720744283615,0.2800231458127917,0.8541534208490688,-0.3668924456747115,0.7067510577674924,0.01522953592526099,-0.7840497086783106,0.1917435413880324,-0.552184119437524,0.5521841194375245,0.9312512332686782,0.9333584894366801,0.5127177412868319,-0.12875989551373132,0.8011675755102743,0.012849592246862704,0.8943391667823435,-0.9974234119066488,0.9974234119066488,0.7383994632021109,0.7903081758293874,-0.48125240201514813,0.964146535114027,0.37631386010454215,0.9958732655268738,-0.9549920126847588,0.9549920126847589,0.17037413255643996,0.23577850418171672,0.5329691398088992,-0.3469226707594772,0.6741505335696303,-0.9052030787814903,0.9052030787814902,-0.9174279097417702,0.9245678777055504,0.8650745622679672,0.8426531339438695,-0.5729890347051774,0.5729890347051774,-0.6966167863909641,-0.9932484384660945,-0.5588204571167947,0.1995703325201215,-0.19957033252012138,0.6086853386073489,0.9842514053232295,-0.8420350109127386,0.8420350109127387,0.458844558036326,-0.08454993258199252,0.08454993258199264,-0.9241302717660096,0.9241302717660095
David Lynch,filmmaker,Surrealist,Capricorn,False,False,False,False,False,0,False,False,0,-0.8496211755047818,0.9706261257747395,0.9986366914123075,-0.9888020232419841,-0.04990446218525317,-0.9885719699090579,-0.6993041270862991,-0.3562144508630431,-0.9801629404761859,-0.8677625680969031,0.867762568096903,-0.697777410222019,-0.8209333526066989,0.7614025049584345,0.5691362101677666,0.7604072943068501,0.21714995150962246,0.7954460172440141,0.937293073778047,0.4751659810123579,-0.47516598101235785,0.9818616224288143,-0.9956615280198747,0.19185450489667114,-0.9958030732010392,-0.8507444707987654,-0.120940066920591,-0.9036878490420488,-0.9618426179546393,0.9618426179546393,-0.9952438394828582,0.0022977525292797647,-0.9950932559705026,-0.7356640291027073,-0.30695364870527536,-0.9684811368419876,-0.8925214560211694,0.8925214560211694,-0.0997016579761184,0.9999988237657848,0.798148875050246,0.2127814024196869,0.9396100612964892,0.9322111674428211,-0.9322111674428211,-0.10122767390064592,-0.6790352003800546,0.9510166492202856,0.24686092015682914,-0.4530545369084605,0.4530545369084608,0.7990719749907753,0.21128250043659522,0.9390840262288926,0.9327651670051406,-0.9327651670051402,-0.41883258652239,0.5437585615806585,0.9620825956385619,-0.962082595638562,0.5343409226480756,-0.15526971216556232,0.15526971216556265,0.7520507700077751,-0.7520507700077749
Ridley Scott,filmmaker,Blade Runner,Sagittarius,False,False,False,False,False,0,False,True,1,0.8930563520713541,0.9554122962638152,0.9625468596869503,0.4053947695747974,0.6683669153080832,-0.34981787638093154,-0.8892839418018654,0.22704460166654516,-0.614744888533314,0.99952254587954,-0.99952254587954,0.7203795455843751,0.981595546088839,-0.04927296790131693,0.26220606904031446,-0.733923371486941,-0.9999654253202098,0.6409578591744185,-0.19411863448085115,0.9065323094608511,-0.906532309460851,0.8395755066083707,0.657242372182236,0.8582009114646526,-0.05760141686406439,-0.7145871476193351,-0.07064253104657951,-0.8202259235052851,0.9458327520762253,-0.9458327520762253,0.14237359383863235,0.4416702576782178,-0.590701781383781,-0.979973575538612,0.48257608555355347,-0.377885018763797,0.9704641834968517,-0.9704641834968517,0.9509200820018081,0.7145698290079477,0.057576701349009524,-0.7982256291548068,-0.97022171417698,0.37695615197955806,-0.3769561519795584,0.46302807060310935,-0.2541724106480598,-0.5726570047958476,-0.9975545915669208,0.6450649612113782,-0.6450649612113785,0.7395461777943547,-0.9917763938199934,-0.5238437582665652,-0.37859655565701267,0.3785965556570128,-0.6473185058652001,0.18595456302485233,-0.9029906750134608,0.9029906750134606,0.6285534199701751,0.2570271807398883,-0.2570271807398882,-0.5900813979165966,0.5900813979165968
