id,wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi,birth_order,total_siblings,sibling_data_count
38172,Q7314,38172,Igor_Stravinsky,Igor Stravinsky,COMPOSER,0.0,M,,False,133,31.163768948213423,"Lomonosov, Russia",59.91666667,29.76666667,558931.0,Russia,1882-06-18,1882.0,New York City,40.71277778,-74.00611111,645042.0,United States,1971-04-06,1971.0,lomonosov-russia,new-york-city,False,20.990957152966093,89.0,410066,3.350541063856752,87.341769,2,2,1
90050,Q40930,90050,Nefertiti,Nefertiti,COMPANION,0.0,F,,False,99,31.140899049067254,"Thebes, Egypt",25.72055556,32.61027778,65811.0,Egypt,1400-01-01 BC,-1400.0,Amarna,27.64527778,30.89638889,79845.0,Egypt,,-1330.0,thebes-egypt,amarna,False,14.77988290902898,70.0,641843,3.6359331278776823,87.277672,1,2,1
30273,Q37767,30273,T._S._Eliot,T. S. Eliot,WRITER,0.0,M,,False,112,31.13123905369966,St. Louis,38.62722222,-90.19777778,27687.0,United States,1888-09-26,1888.0,London,51.50722222,-0.1275,17867.0,United Kingdom,1965-01-04,1965.0,st-louis,london,False,27.866024671353927,77.0,225790,2.309316883114231,87.250598,6,6,5
159784,Q309333,159784,Musa_I_of_Mali,Musa I of Mali,POLITICIAN,0.0,M,,False,70,31.12752226210492,Mali,17.0,-4.0,19127.0,Mali,1280-01-01,1280.0,,,,,,,1337.0,mali,,False,19.41541693588143,57.0,396575,1.9642602225840615,87.240181,1,2,1
19455,Q9387,19455,Max_Weber,Max Weber,SOCIOLOGIST,0.0,M,,False,136,31.11347324226457,Erfurt,50.97805556,11.02888889,9481.0,Germany,1864-04-21,1864.0,Munich,48.1375,11.575,19058.0,Germany,1920-06-14,1920.0,erfurt,munich,False,17.16244790161954,56.0,578983,3.787744921218105,87.200806,1,3,2
34226,Q7327,34226,Yuri_Gagarin,Yuri Gagarin,ASTRONAUT,0.0,M,,False,171,31.11043659539416,Klushino,55.67083333,35.05333333,3109161.0,Russia,1934-03-09,1934.0,Moscow,55.75583333,37.61722222,19004.0,Russia,1968-03-27,1968.0,klushino,moscow,False,12.52502529414414,34.0,1478164,5.411663359268359,87.192296,4,5,4
70843,Q118725,70843,Hafez_al-Assad,Hafez al-Assad,POLITICIAN,0.0,M,,False,85,31.110414102617995,Latakia,35.51666667,35.78333333,195594.0,Syria,1930-10-06,1930.0,Damascus,33.51305556,36.29194444,8914.0,Syria,2000-06-10,2000.0,latakia,damascus,False,13.24028325746193,70.0,2886957,3.010353962628257,87.192233,1,3,2
9779,Q41406,9779,Edvard_Munch,Edvard Munch,PAINTER,0.0,M,,False,102,31.10162522260334,Ådalsbruk,60.79653,11.30883,4239239.0,Norway,1863-12-12,1863.0,Oslo,59.91333333,10.73888889,22309.0,Norway,1944-01-23,1944.0,adalsbruk,oslo,False,20.079298468518253,81.0,532518,2.7264382825750304,87.1676,1,4,3
11551,Q130834,11551,"Francis_II,_Holy_Roman_Emperor","Francis II, Holy Roman Emperor",POLITICIAN,0.0,M,,False,78,31.05890446226748,Florence,43.77138889,11.25416667,11525.0,Italy,1768-02-12,1768.0,Vienna,48.20833333,16.3725,55866.0,Austria,1835-03-02,1835.0,florence,vienna,False,18.20847708935187,67.0,637946,2.2866981118721657,87.047868,2,15,14
46858,Q160337,46858,Henry_VI_of_England,Henry VI of England,POLITICIAN,0.0,M,,False,70,31.052038175871715,Windsor Castle,51.48333333,-0.60416667,4689517.0,United Kingdom,1421-12-06,1421.0,Tower of London,51.50805556,-0.07611111,31165.0,United Kingdom,1471-05-21,1471.0,windsor-castle,tower-of-london,False,18.64315730426461,50.0,427387,2.104858011458355,87.028624,1,3,2
42068,Q15869,42068,Freddie_Mercury,Freddie Mercury,MUSICIAN,0.0,M,,False,147,31.042410903089177,Stone Town,-6.1624,39.1913,611866.0,Tanzania,1946-09-05,1946.0,Kensington,51.5,-0.19,54732.0,United Kingdom,1991-11-24,1991.0,stone-town,kensington,False,10.321079245713268,45.0,3481800,5.456356554372476,87.001642,1,2,1
54247,Q7738,54247,Louis_XV_of_France,Louis XV of France,POLITICIAN,0.0,M,,False,93,31.0155249260821,Palace of Versailles,48.80480556,2.12033333,53316.0,France,1710-02-15,1710.0,Palace of Versailles,48.80480556,2.12033333,53316.0,France,1774-05-10,1774.0,palace-of-versailles,palace-of-versailles,False,12.504774598474224,64.0,1241031,3.607273383939028,86.92629,3,3,2
60633,Q9106,60633,Dmitri_Mendeleev,Dmitri Mendeleev,CHEMIST,0.0,M,,False,154,31.012955913434663,Tobolsk Governorate,58.1953,68.2581,30165744.0,Russia,1834-02-08,1834.0,Saint Petersburg,59.9375,30.30861111,24320051.0,Russia,1907-02-02,1907.0,tobolsk-governorate,saint-petersburg,False,14.60761628919603,73.0,631019,4.796282171021169,86.91909,1,2,1
43271,Q130822,43271,William_IV_of_the_United_Kingdom,William IV of the United Kingdom,POLITICIAN,0.0,M,,False,87,31.009369497607278,Buckingham Palace,51.50083333,-0.14194444,3969.0,United Kingdom,1765-08-21,1765.0,Windsor Castle,51.48333333,-0.60416667,4689517.0,United Kingdom,1837-06-20,1837.0,buckingham-palace,windsor-castle,False,18.56324190806334,72.0,505880,2.4844521686193097,86.909038,3,15,14
46390,Q160341,46390,Edward_IV_of_England,Edward IV of England,POLITICIAN,0.0,M,,False,74,31.00890848927735,Rouen,49.44277778,1.08861111,49114.0,France,1442-04-28,1442.0,Westminster,51.49472222,-0.13527778,37432.0,United Kingdom,1483-04-09,1483.0,rouen,westminster,False,19.208498840289288,41.0,370184,2.258215626923816,86.907746,2,8,7
44356,Q8479,44356,Peter_the_Great,Peter the Great,POLITICIAN,0.0,M,,False,151,31.00296965747227,Moscow,55.75583333,37.61722222,19004.0,Russia,1672-06-09,1672.0,Saint Petersburg,59.9375,30.30861111,24320051.0,Russia,1725-02-08,1725.0,moscow,saint-petersburg,False,8.410203907535351,53.0,1584919,6.039296319385815,86.891101,12,13,12
37486661,Q160554,37486661,Muhammad_Ali_Jinnah,Muhammad Ali Jinnah,POLITICIAN,0.0,M,,False,99,30.99997939500029,Karachi,24.86,67.01,17123.0,Pakistan,1876-12-25,1876.0,Karachi,24.86,67.01,17123.0,Pakistan,1948-09-11,1948.0,karachi,karachi,False,25.728698016812547,72.0,260923,2.153381151879992,86.882721,1,2,1
17900,Q4724,17900,Le_Corbusier,Le Corbusier,ARCHITECT,0.0,M,,False,169,30.988086712404662,La Chaux-de-Fonds,47.10133333,6.825,1647196.0,Switzerland,1887-10-06,1887.0,Roquebrune-Cap-Martin,43.7628,7.4631,1205966.0,France,1965-08-27,1965.0,la-chaux-de-fonds,roquebrune-cap-martin,False,15.247944092654524,78.0,549192,4.441826619790357,86.849389,2,2,1
171625,Q43999,171625,"James,_son_of_Zebedee","James, son of Zebedee",RELIGIOUS FIGURE,0.0,M,,False,88,30.9811126458429,Bethsaida,32.91,35.63055556,1213367.0,,,1.0,Jerusalem,31.78333333,35.21666667,16043.0,Israel,0044-01-01,44.0,bethsaida,jerusalem,False,16.64654095413939,43.0,469801,3.129654120761572,86.829843,1,2,1
909036,Q317521,909036,Elon_Musk,Elon Musk,INVENTOR,2.4932839090157133,M,elonmusk,True,153,30.975651612876646,Pretoria,-25.74611111,28.18805556,25002.0,South Africa,1971-06-28,1971.0,,,,,,,,pretoria,,False,18.62700033726162,54.0,17144804,3.384133905733396,86.814538,1,4,3
75150,Q2054,75150,Seneca_the_Younger,Seneca the Younger,PHILOSOPHER,0.0,M,,False,97,30.97351453190348,"Córdoba, Spain",37.88450722,-4.7795675,53669.0,Spain,,-4.0,Rome,41.89333333,12.48277778,25458.0,Italy,,65.0,cordoba-spain,rome,False,13.175398530132863,69.0,686850,3.509148656527672,86.808548,2,3,2
199169,Q9294,199169,Ibn_Khaldun,Ibn Khaldun,HISTORIAN,0.0,M,,False,134,30.94771365883719,Tunis,36.80638889,10.18166667,57659.0,Tunisia,1332-05-27,1332.0,Cairo,30.04444444,31.23583333,6293.0,Egypt,1406-03-17,1406.0,tunis,cairo,False,13.211168495457253,74.0,431092,4.33646728393935,86.736237,2,2,1
51255,Q2042,51255,Charles_de_Gaulle,Charles de Gaulle,MILITARY PERSONNEL,0.0,M,,False,169,30.936377760571265,Lille,50.6278,3.0583,50116.0,France,1890-11-22,1890.0,Colombey-les-Deux-Églises,48.2242,4.8867,712110.0,France,1970-11-09,1970.0,lille,colombey-les-deux-eglises,False,10.49011421931922,80.0,1414445,5.612194812898997,86.704466,3,5,4
58925,Q102139,58925,Margrethe_II_of_Denmark,Margrethe II of Denmark,NOBLEMAN,0.0,F,,True,100,30.930753221810903,Amalienborg,55.68402778,12.59333333,1056476.0,Denmark,1940-04-16,1940.0,,,,,,,,amalienborg,,False,21.96918779514079,85.0,524273,2.300973448863526,86.688702,1,3,2
2447,Q5685,2447,Anton_Chekhov,Anton Chekhov,WRITER,0.0,M,,False,168,30.925827737730355,Taganrog,47.21666667,38.91666667,1288065.0,Russia,1860-01-29,1860.0,Badenweiler,47.8,7.66666667,58489.0,Germany,1904-07-15,1904.0,taganrog,badenweiler,False,11.419878048603614,44.0,1058463,5.744832716931531,86.674898,3,5,4
21615,Q39978,21615,Nostradamus,Nostradamus,OCCULTIST,0.0,M,,False,101,30.912986881200528,Saint-Rémy-de-Provence,43.79,4.8325,91851.0,France,1503-12-21,1503.0,Salon-de-Provence,43.6406,5.0972,1087522.0,France,1566-07-02,1566.0,saint-remy-de-provence,salon-de-provence,False,11.335686665961257,63.0,932509,4.062067577459942,86.638909,1,2,1
21476519,Q1523,21476519,Ramesses_II,Ramesses II,NOBLEMAN,0.0,M,,False,95,30.90894754482225,,,,,Israel,,-1303.0,Pi-Ramesses,30.79888889,31.83583333,4057999.0,Egypt,,-1213.0,,pi-ramesses,False,12.295502853261237,90.0,883590,4.022541679849052,86.627588,2,4,3
739857,Q7519,739857,Ögedei_Khan,Ögedei Khan,POLITICIAN,0.0,M,,False,80,30.9058749946548,,,,,,1185-11-07,1185.0,,,,,Mongolia,1241-12-11,1241.0,,,False,19.014526599465057,56.0,305275,2.364212996530576,86.618977,6,13,12
13959,Q36456,13959,Hannibal,Hannibal,POLITICIAN,0.0,M,,False,114,30.904750997687277,Carthage,36.8528,10.3233,6555.0,Tunisia,0247-01-01 BC,-247.0,Libyssa,40.769562,29.539812,3574730.0,Türkiye,0183-01-01 BC,-183.0,carthage,libyssa,False,10.964645300394428,64.0,932175,4.880101172488011,86.615827,3,4,3
44240,Q36450,44240,Catherine_the_Great,Catherine the Great,NOBLEMAN,0.0,F,,False,119,30.8988608025151,Szczecin,53.4325,14.54805556,28456.0,Poland,1729-04-21,1729.0,Winter Palace,59.9404,30.3139,16615604.0,Russia,,1796.0,szczecin,winter-palace,False,8.276340982261921,67.0,2306668,5.166675289674919,86.599319,1,5,4
42620,Q3925,42620,Grace_Kelly,Grace Kelly,ACTOR,0.0,F,,False,101,30.89531064066884,Philadelphia,39.95277778,-75.16361111,50585.0,United States,1929-11-12,1929.0,Princess Grace Hospital Centre,43.7306,7.4114,48911571.0,Monaco,1982-09-14,1982.0,philadelphia,princess-grace-hospital-centre,False,15.324597854311133,53.0,1162902,2.8655470866554795,86.589369,2,3,2
242606,Q161904,242606,Khufu,Khufu,ARCHITECT,0.0,M,,False,77,30.8873896578125,Cairo,30.04444444,31.23583333,6293.0,Egypt,2700-01-01 BC,-2700.0,,,,,,,-2570.0,cairo,,False,20.61866390365984,130.0,246146,2.115279222188557,86.567169,4,7,6
40225,Q130586,40225,George_IV_of_the_United_Kingdom,George IV of the United Kingdom,POLITICIAN,0.0,M,,False,82,30.885621338294232,St James's Palace,51.50472222,-0.13777778,347356.0,United Kingdom,1762-08-12,1762.0,Windsor Castle,51.48333333,-0.60416667,4689517.0,United Kingdom,1830-06-26,1830.0,st-jamess-palace,windsor-castle,False,17.429350561351765,68.0,564896,2.4793210965440564,86.562213,1,16,15
26368,Q42305,26368,Richard_I_of_England,Richard I of England,POLITICIAN,0.0,M,,False,97,30.881489743489865,Beaumont Palace,51.755,-1.2627,2597176.0,United Kingdom,1157-09-08,1157.0,Châlus,45.6558,0.9814,181720.0,France,1199-04-06,1199.0,beaumont-palace,chalus,False,11.47187260133213,42.0,960137,4.0773691924491535,86.550633,8,13,12
12457406,Q180123,12457406,Fatimah,Fatimah,COMPANION,0.0,F,,False,92,30.85734676594404,Mecca,21.4225,39.82333333,21021.0,Saudi Arabia,0604-07-27,604.0,Medina,24.47,39.61,36636.0,Saudi Arabia,0632-08-18,632.0,mecca,medina,False,12.724513607082915,28.0,750704,3.614486935493495,86.482968,7,9,8
20796,Q43303,20796,Malcolm_X,Malcolm X,SOCIAL ACTIVIST,0.0,M,,False,97,30.837032986027104,"Omaha, Nebraska",41.25861111,-95.9375,46159.0,United States,1925-05-19,1925.0,Manhattan,40.78333333,-73.96666667,45470.0,United States,1965-02-21,1965.0,omaha-nebraska,manhattan,False,15.980835568201824,40.0,1036431,2.7965629883200407,86.426036,2,3,2
42368,Q9711,42368,Honoré_de_Balzac,Honoré de Balzac,WRITER,0.0,M,,False,112,30.82044094579973,Tours,47.393611,0.689167,31593.0,France,1799-05-20,1799.0,Paris,48.85666667,2.35222222,22989.0,France,1850-08-18,1850.0,tours,paris,False,14.77254898195516,51.0,657074,3.6978054507784495,86.379534,1,2,1
716868,Q43715,716868,Vlad_the_Impaler,Vlad the Impaler,INSPIRATION,0.0,M,,False,82,30.817123321793343,Sighișoara,46.21694444,24.79111111,98624.0,Romania,1431-11-02,1431.0,Bucharest,44.4325,26.10388889,36877.0,Romania,1476-01-01,1476.0,sighisoara,bucharest,False,10.378357889398774,45.0,1521558,4.0305305379217184,86.370235,9,9,8
39356,Q80823,39356,Anne_Boleyn,Anne Boleyn,COMPANION,0.0,F,,False,90,30.814037715039632,Blickling Hall,52.8118,1.2318,145161.0,United Kingdom,,1501.0,Tower of London,51.50805556,-0.07611111,31165.0,United Kingdom,1536-05-19,1536.0,blickling-hall,tower-of-london,False,9.186153727796132,35.0,1859283,4.662584448096757,86.361587,3,3,2
25433,Q9960,25433,Ronald_Reagan,Ronald Reagan,POLITICIAN,0.0,M,,False,249,30.81302421128184,"Tampico, Illinois",41.63055556,-89.78527778,112046.0,United States,1911-02-06,1911.0,"Bel Air, Los Angeles",34.08333,-118.44778,425258.0,United States,2004-06-05,2004.0,tampico-illinois,bel-air-los-angeles,False,7.250407262637152,93.0,2256755,9.298753606348164,86.358747,2,2,1
47923,Q9439,47923,Queen_Victoria,Queen Victoria,POLITICIAN,0.0,F,,False,146,30.79021602113354,Kensington Palace,51.50527778,-0.18833333,391852.0,United Kingdom,1819-05-24,1819.0,Osborne House,50.75055556,-1.26972222,76746.0,United Kingdom,1901-01-22,1901.0,kensington-palace,osborne-house,False,8.132147967993351,82.0,2347790,6.5592921077200605,86.294823,5,5,4
20709,Q130812,20709,Mary_II_of_England,Mary II of England,POLITICIAN,0.0,F,,False,76,30.789638498505635,St James's Palace,51.50472222,-0.13777778,347356.0,United Kingdom,1662-04-30,1662.0,Kensington Palace,51.50527778,-0.18833333,391852.0,United Kingdom,1694-12-28,1694.0,st-jamess-palace,kensington-palace,False,23.069719904373752,32.0,217032,1.9908924392424816,86.293204,2,15,14
204955,Q183089,204955,Geta_(emperor),Geta,POLITICIAN,0.0,M,,False,64,30.785517834567976,Rome,41.89333333,12.48277778,25458.0,Italy,0189-03-07,189.0,Rome,41.89333333,12.48277778,25458.0,Italy,0211-12-26,211.0,rome,rome,False,13.444376947201544,22.0,878955,2.456533846521728,86.281656,2,4,3
6852,Q1409,6852,Caligula,Caligula,POLITICIAN,0.0,M,,False,115,30.78517033454666,,,,,Italy,0012-08-31,12.0,Palatine Hill,41.88833333,12.48694444,159890.0,Italy,0041-01-24,41.0,,palatine-hill,False,9.791747363535574,29.0,1039675,4.978280932067722,86.280682,4,7,6
37313,Q16397,37313,Bruce_Lee,Bruce Lee,ACTOR,0.0,M,brucelee,False,128,30.78470116554388,San Francisco,37.7775,-122.41638889,49728.0,United States,1940-11-27,1940.0,Kowloon,22.31666667,114.18333333,198761.0,Hong Kong,1973-07-20,1973.0,san-francisco,kowloon,False,11.49673843415596,33.0,2132829,4.860500505454467,86.279367,3,4,3
6859,Q16574,6859,Chiang_Kai-shek,Chiang Kai-shek,MILITARY PERSONNEL,0.0,M,,False,123,30.77500045207476,Xikou,29.68972222,121.27611111,761198.0,China,1887-10-31,1887.0,Taipei,25.0375,121.5625,57648.0,Taiwan,1975-04-05,1975.0,xikou,taipei,False,12.815372498708845,88.0,1188768,4.451981933431159,86.252179,2,3,2
17888,Q33391,17888,Leon_Trotsky,Leon Trotsky,POLITICIAN,0.0,M,,False,136,30.773737473817995,,,,,Ukraine,1879-11-07,1879.0,Mexico City,19.43333333,-99.13333333,18987.0,Mexico,1940-08-21,1940.0,,mexico-city,False,11.00360241124465,61.0,1385364,4.876381643193066,86.248639,1,2,1
63174,Q2908,63174,Antoine_de_Saint-Exupéry,Antoine de Saint-Exupéry,WRITER,0.0,M,,False,113,30.761043531421723,Lyon,45.76,4.84,8638634.0,France,1900-06-29,1900.0,Mediterranean Sea,35.0,18.0,19006.0,,1944-07-31,1944.0,lyon,mediterranean-sea,False,14.368510536806202,44.0,906054,3.3992557884151045,86.213062,3,3,2
27827075,Q5878,27827075,Gabriel_García_Márquez,Gabriel García Márquez,WRITER,0.0,M,,False,162,30.75406596519968,Aracataca,10.59369444,-74.19280833,1203518.0,Colombia,1927-03-06,1927.0,Mexico City,19.43333333,-99.13333333,18987.0,Mexico,2014-04-17,2014.0,aracataca,mexico-city,False,10.512606649136812,87.0,1574369,5.490377874928504,86.193506,1,2,1
49907,Q1446,49907,Caracalla,Caracalla,POLITICIAN,0.0,M,,False,85,30.733750768755865,Lugdunum,45.75972222,4.81944444,596593.0,France,0188-04-04,188.0,Edessa,37.15,38.8,285454.0,Türkiye,0217-04-08,217.0,lugdunum,edessa,False,9.323772970846065,29.0,1650642,4.1216496825996165,86.13657,1,4,3
19280644,Q83396,19280644,Eleanor_Roosevelt,Eleanor Roosevelt,SOCIAL ACTIVIST,0.0,F,,False,95,30.72483468487771,New York City,40.71277778,-74.00611111,645042.0,United States,1884-10-11,1884.0,New York City,40.71277778,-74.00611111,645042.0,United States,1962-11-07,1962.0,new-york-city,new-york-city,False,21.21134114792605,78.0,384124,2.5105138856940736,86.111581,1,2,1
11968,Q23,11968,George_Washington,George Washington,POLITICIAN,0.0,M,,False,210,30.69716001909194,George Washington Birthplace National Monument,38.18555556,-76.91638889,800375.0,United States,1732-02-22,1732.0,Mount Vernon,38.708,-77.0861,152271.0,United States,1799-12-14,1799.0,george-washington-birthplace-national-monument,mount-vernon,False,7.029870303071912,67.0,1441559,8.811041999090358,86.034018,6,11,10
5119376,Q9696,5119376,John_F._Kennedy,John F. Kennedy,POLITICIAN,0.0,M,,False,175,30.689117277780102,"Brookline, Massachusetts",42.33166667,-71.12166667,99048.0,United States,1917-05-29,1917.0,Dallas,32.77916667,-96.80888889,53838.0,United States,1963-11-22,1963.0,brookline-massachusetts,dallas,False,7.787012918291763,46.0,2898677,7.408130225415097,86.011477,2,9,8
145422,Q6279,145422,Joe_Biden,Joe Biden,POLITICIAN,0.0,M,JoeBiden,True,224,30.6859602091154,"Scranton, Pennsylvania",41.41055556,-75.6675,132862.0,United States,1942-11-20,1942.0,,,,,,,,scranton-pennsylvania,,False,7.045593248324377,83.0,3135028,8.915621600734289,86.002628,1,4,3
49799,Q42887,49799,Pope_Clement_I,Pope Clement I,RELIGIOUS FIGURE,0.0,M,,False,95,30.685000406615952,Rome,41.89333333,12.48277778,25458.0,Italy,0040-01-01,40.0,Chersonesus,44.61166667,33.49333333,1216124.0,,0099-01-01,99.0,rome,chersonesus,False,15.821764969095126,59.0,330118,3.1131155453099324,85.999938,2,3,2
146607,Q9546,146607,Al-Ghazali,Al-Ghazali,PHILOSOPHER,0.0,M,,False,121,30.683068445891927,"Tus, Iran",36.47916667,59.50972222,518891.0,Iran,1058-01-01,1058.0,"Tus, Iran",36.47916667,59.50972222,518891.0,Iran,1111-12-19,1111.0,tus-iran,tus-iran,False,12.20472933010428,53.0,436928,3.98515234719132,85.994524,1,3,2
16300,Q33941,16300,Julian_(emperor),Julian,POLITICIAN,0.0,M,,False,81,30.66606213865789,Constantinople,41.0125,28.98,5646.0,Türkiye,,331.0,Mesopotamia,33.9414,41.17626,20189.0,Iraq,0363-06-26,363.0,constantinople,mesopotamia,False,19.32810250603209,32.0,227701,2.374144607334799,85.946861,4,4,3
89728,Q81794,89728,Akhenaten,Akhenaten,POLITICIAN,0.0,M,,False,93,30.65688902147036,"Thebes, Egypt",25.72055556,32.61027778,65811.0,Egypt,,-1400.0,Amarna,27.64527778,30.89638889,79845.0,Egypt,,-1336.0,thebes-egypt,amarna,False,13.150868143524344,64.0,589577,3.786106819353832,85.921151,6,10,9
10979,Q8007,10979,Franklin_D._Roosevelt,Franklin D. Roosevelt,POLITICIAN,0.0,M,,False,180,30.655352905801543,"Hyde Park, New York",41.7856,-73.9269,126377.0,United States,1882-01-30,1882.0,"Warm Springs, Georgia",32.88861111,-84.68,110256.0,United States,1945-04-12,1945.0,hyde-park-new-york,warm-springs-georgia,False,7.44552547302358,63.0,2437641,7.631346310335577,85.916846,2,2,1
3986,Q34969,3986,Benjamin_Franklin,Benjamin Franklin,POLITICIAN,0.0,M,,False,141,30.651069337331787,Boston,42.36027778,-71.05777778,24437894.0,United States,1706-01-17,1706.0,Philadelphia,39.95277778,-75.16361111,50585.0,United States,1790-04-17,1790.0,boston,philadelphia,False,9.08874955589579,84.0,1192305,6.114300604873513,85.904841,2,3,2
39709,Q170470,39709,Edward_V_of_England,Edward V of England,POLITICIAN,0.0,M,,False,66,30.641637201449093,Westminster,51.49472222,-0.13527778,37432.0,United Kingdom,1470-11-04,1470.0,Tower of London,51.50805556,-0.07611111,31165.0,United Kingdom,1483-01-01,1483.0,westminster,tower-of-london,False,21.799183789239905,13.0,203176,1.8333361847304124,85.878406,7,13,12
38301,Q11256,38301,Fidel_Castro,Fidel Castro,POLITICIAN,0.0,M,fidelcastro,False,153,30.63448844008768,Birán,20.53,-75.89555556,1223264.0,Cuba,1926-08-13,1926.0,Havana,23.13666667,-82.35888889,49719.0,Cuba,2016-11-25,2016.0,biran,havana,False,11.013310328153556,90.0,1441030,5.585330173319835,85.85837,3,6,5
30570,Q1425,30570,Trajan,Trajan,POLITICIAN,0.0,M,,False,110,30.629772105223083,Italica,37.44388889,-6.04666667,1587511.0,Spain,0053-09-18,53.0,Selinus (Cilicia),36.25827,32.28296,16709182.0,Türkiye,0117-08-09,117.0,italica,selinus-cilicia,False,11.634860100991682,64.0,607125,4.386722186932812,85.845152,2,2,1
368552,Q231693,368552,Mumtaz_Mahal,Mumtaz Mahal,COMPANION,0.0,F,,False,66,30.62727146114597,Agra,27.18,78.02,356275.0,India,1593-04-27,1593.0,Burhanpur,21.31138889,76.22888889,903555.0,India,1631-06-17,1631.0,agra,burhanpur,False,24.790120976714324,38.0,159681,1.7011518496351956,85.838143,1,2,1
39699,Q79789,39699,"Frederick_I,_Holy_Roman_Emperor","Frederick I, Holy Roman Emperor",POLITICIAN,0.0,M,,False,90,30.625763220835967,Haguenau,48.82,7.79,998902.0,France,1122-01-01,1122.0,Göksu,36.29666667,34.04666667,1992718.0,Türkiye,1190-06-10,1190.0,haguenau,goksu,False,13.26624025777043,68.0,521343,3.291543748077976,85.833916,1,5,4
28223,Q161872,28223,Selim_II,Selim II,POLITICIAN,0.0,M,,False,75,30.625019400105227,Istanbul,41.01361111,28.955,3391396.0,Türkiye,1524-05-28,1524.0,Topkapı Palace,41.013,28.984,252534.0,Türkiye,1574-12-15,1574.0,istanbul,topkapi-palace,False,11.54751633832192,50.0,933663,3.103903658852241,85.831831,7,9,8
984,Q35064,984,Agatha_Christie,Agatha Christie,WRITER,0.0,F,,False,141,30.61258550535462,Torquay,50.47,-3.53,145272.0,United Kingdom,1890-09-15,1890.0,Winterbrook House,51.59172,-1.12708,74797597.0,United Kingdom,1976-01-12,1976.0,torquay,winterbrook-house,False,10.994165303579294,86.0,1286217,5.3940009131179,85.796983,3,3,2
99613,Q33550,99613,Frederick_the_Great,Frederick the Great,POLITICIAN,0.0,M,,False,91,30.61255468942466,Berlin,52.52,13.405,3354.0,Germany,1712-01-24,1712.0,Potsdam,52.4,13.06666667,49112.0,Germany,1786-08-17,1786.0,berlin,potsdam,False,14.532415210001922,74.0,609393,3.411512624950455,85.796897,4,15,14
16339,Q7294,16339,Johannes_Brahms,Johannes Brahms,COMPOSER,0.0,M,,False,129,30.61166642568942,Hamburg,53.55,10.0,13467.0,Germany,1833-05-07,1833.0,Austria-Hungary,48.2,16.35,2983.0,Austria,1897-04-03,1897.0,hamburg,austria-hungary,False,15.196066799747951,64.0,462054,3.998622561264229,85.794407,1,2,1
80696,Q12003,80696,Cher,Cher,SINGER,0.0,F,cher,True,100,30.605798080226336,"El Centro, California",32.8,-115.56666667,107491.0,United States,1946-05-20,1946.0,,,,,,,,el-centro-california,,False,15.721062119218123,79.0,1130035,2.942308650901132,85.77796,1,2,1
13459,Q42511,13459,H._G._Wells,H. G. Wells,WRITER,0.0,M,,False,112,30.59853292698706,Bromley,51.407,0.021,377242.0,United Kingdom,1866-09-21,1866.0,London,51.50722222,-0.1275,17867.0,United Kingdom,1946-08-13,1946.0,bromley,london,False,17.883258142614686,80.0,381370,3.047012360154503,85.757599,3,3,2
142056,Q1744,142056,Madonna_(entertainer),Madonna,MUSICIAN,0.0,F,Madonna,True,153,30.59325595739657,"Bay City, Michigan",43.595,-83.88861111,117105.0,United States,1958-08-16,1958.0,,,,,,,,bay-city-michigan,,False,19.499945891278983,67.0,1754096,3.300097602644666,85.742809,3,8,7
47096,Q34787,47096,Friedrich_Engels,Friedrich Engels,PHILOSOPHER,0.0,M,,False,127,30.58533073282669,Barmen,51.26666667,7.2,1162439.0,Germany,1820-11-28,1820.0,London,51.50722222,-0.1275,17867.0,United Kingdom,1895-08-05,1895.0,barmen,london,False,14.3298648619197,75.0,532828,4.2777580914657225,85.720597,1,2,1
11466,Q29179,11466,Francisco_Franco,Francisco Franco,POLITICIAN,0.0,M,,False,117,30.58423428748893,"Ferrol, Spain",43.48444444,-8.23277778,1041712.0,Spain,1892-12-04,1892.0,Madrid,40.41694444,-3.70333333,41188263.0,Spain,1975-11-20,1975.0,ferrol-spain,madrid,False,10.992703558871048,83.0,1487884,4.37140214211205,85.717524,3,6,5
16209,Q41866,16209,Justinian_I,Justinian I,POLITICIAN,0.0,M,,False,101,30.574280881537344,Tauresium,41.89805556,21.61138889,5117831.0,North Macedonia,0482-05-11,482.0,Constantinople,41.0125,28.98,5646.0,Türkiye,0565-11-14,565.0,tauresium,constantinople,False,12.730415195863689,83.0,554389,4.273624238453093,85.689628,1,2,1
72671,Q567,72671,Angela_Merkel,Angela Merkel,POLITICIAN,0.0,F,CDUMerkel,True,169,30.55213219311439,Eimsbüttel (quarter),53.57388889,9.95888889,17358718.0,Germany,1954-07-17,1954.0,,,,,,,,eimsbuttel-quarter,,False,15.44936554181863,71.0,1770401,4.569442944706869,85.627553,1,3,2
